"FDT_STA_ID","STA_LV3_CODE","STA_LV1_CODE","STA_REC_CODE","Deq_Region","STA_DESC","FDT_SSC_CODE","FDT_SPG_CODE","STA_LV2_CODE","Latitude","Longitude","Majorbasincode","Majorbasinname","Basin","Subbasin","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu5","Huc6_Vahu6","STA_CBP_NAME"
"4AXOH000.06","APROB","STREAM","WCRO","Blue Ridge","Off Rt. 607, South of Montvale",2,"PA","AMBNT",37.3653,-79.74261111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Fork Goose Creek-Goose Creek",30101011101,"Goose Creek-North Fork Goose Creek","RU-K","RU39","VARS11-189"
"4AXOJ000.60","APROB","STREAM","WCRO","Blue Ridge","Oslin Creek Rd. Bridge (Tr. 637)",2,"PA","AMBNT",37.46469444,-79.41261111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Otter Creek",30101011402,"North Otter Creek","RU-N","RU50",NA
"4AXOJ001.34","APROB","STREAM","WCRO","Blue Ridge","Along Rt. 638",NA,"FP","AMBNT",37.4609,-79.4021,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Otter Creek",30101011402,"North Otter Creek","RU-N","RU50","VARS11-229"
"4AXOK000.29","APROB","STREAM","WCRO","Blue Ridge","Upstr Rt. 643, nr Monte Vista Sch",NA,"FP","AMBNT",37.0986,-80.0511,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Fork Blackwater River",30101010501,"North Fork Blackwater River","RU-E","RU20","VARS11-297"
"4AXOL000.94","APROB","STREAM","WCRO","Blue Ridge","Btw Rt. 755 and 689 near Thaxton",2,"FP","AMBNT",37.3432,-79.6358,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Fork Goose Creek-Goose Creek",30101011101,"Goose Creek-North Fork Goose Creek","RU-K","RU39","VARS11-004"
"4AXSP001.93","APROB","STREAM","WCRO","Blue Ridge","East of Rt. 625",2,"FP","AMBNT",36.6272,-80.1882,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Spoon Creek",30101030403,"Spoon Creek","RD-B","RD08","VARS11-040"
"4AXUP000.06","APROB","STREAM","SCRO","Blue Ridge","Upstream of Rt. 698 Crossing E. Little S",2,"RB","AMBNT",37.17478889,-79.09649167,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Seneca Creek",30101020102,"Seneca Creek","RU-P","RU61","VAEQ99-449"
"4AXVO000.50","APROB","STREAM","SCRO","Blue Ridge","UT Spencer just west of Rte 653",2,"FP","AMBNT",37.075,-78.52727778,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Spring Creek-Roanoke Creek",30101020501,"Roanoke Creek-Spring Creek","RU-T","RU81",NA
"4AXVP000.20","APROB","STREAM","SCRO","Blue Ridge","UT Little Fall Ck W of 729, East of 360",2,"FP","AMBNT",36.61938889,-79.35177778,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Fall Creek",30101040101,"Fall Creek","RD-I","RD38",NA
"4AXVQ000.77","APROB","STREAM","SCRO","Blue Ridge","UT Sandy 0.25 mile downstream of Rte 732",2,"FP","AMBNT",36.62677778,-79.29369445,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Sandy Creek",30101040301,"Sandy Creek","RD-K","RD43",NA
"4AXVQ000.97","AWTSHD","STREAM","SCRO","Blue Ridge","Route 732",2,"PA","AMBNT",36.62875833,-79.29619722,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Sandy Creek",30101040301,"Sandy Creek","RD-K","RD43",NA
"4AXVV000.54","APROB","STREAM","SCRO","Blue Ridge","UT Difficult E of Rte 609",2,"FP","AMBNT",36.837,-78.84438889,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Piney Creek-Difficult Creek",30101020602,"Difficult Creek-Piney Creek","RU-U","RU88",NA
"4AXVY000.00","APROB","STREAM","SCRO","Blue Ridge","Route 653 (Ball Park Loop)",2,"PA","AMBNT",36.77501944,-78.95866111,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Polecat Creek-Banister River",30101050401,"Banister River-Polecat Creek","RD-P","RD65",NA
"4BBIR002.57","APROB","STREAM","WCRO","Blue Ridge","South of BRP, upstr of Twin Oak Rd",2,"FP","AMBNT",36.6331,-80.5466,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER YADKIN",3040101,"Upper Yadkin","Headwaters Ararat River",30401010801,"Headwaters Ararat River","YA-B","YA03","VARS11-239"
"4BJOH004.45","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 672 BRIDGE",2,"AW","AMBNT",36.58619722,-80.59561111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER YADKIN",3040101,"Upper Yadkin","Johnson Creek",30401010802,"Johnson Creek","YA-B","YA04",NA
"5ABEC000.37","BIOMON","STREAM","SCRO","Blue Ridge","Bears Element Creek @ Rte. 643",2,"RB","AMBNT",36.83480556,-78.22311111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Mason Creek-Meherrin River",30102040301,"Meherrin River-Mason Creek","CM-C","CM08",NA
"5ABEC007.34","BIOMON","STREAM","SCRO","Blue Ridge","Bears Element at 635 Oral Oaks Rd",2,"RB","AMBNT",36.91733333,-78.20111111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Mason Creek-Meherrin River",30102040301,"Meherrin River-Mason Creek","CM-C","CM08",NA
"5ABHC006.57","AWTSHD","STREAM","SCRO","Blue Ridge","N.E. OF VICTORIA LAGOON AT RT. 652 BR",2,"RB","AMBNT",36.98694445,-78.16916667,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Big Hounds Creek",30102010103,"Big Hounds Creek","CU-A","CU03",NA
"5ABJC001.00","AWTSHD","STREAM","SCRO","Blue Ridge","BIG JUNIPER CR., RT 690",2,"RB","AMBNT",36.95861111,-78.345,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Big Juniper Creek-North Meherrin River",30102040202,"North Meherrin River-Big Juniper Creek","CM-B","CM05",NA
"5ABKS001.60","BIOMON","STREAM","SCRO","Blue Ridge","Blackstone Creek @ Rte 745",2,"RB","AMBNT",36.82441667,-78.35222222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Blackstone Creek-South Meherrin River",30102040103,"South Meherrin River-Blackstone Creek","CM-A","CM03",NA
"5ACHS003.42","AWTSHD","STREAM","SCRO","Blue Ridge","Couches Cr @ Rt 40",2,"AW","AMBNT",36.97472222,-78.28,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Couches Creek",30102040203,"Couches Creek","CM-B","CM06",NA
"5ACHS006.33","SSTUDY","STREAM","SCRO","Blue Ridge","WEST OF VICTORIA LAGOON AT RT. 667",2,"RB","AMBNT",36.99305556,-78.24361111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Couches Creek",30102040203,"Couches Creek","CM-B","CM06",NA
"5ACPR000.41","BIOMON","STREAM","SCRO","Blue Ridge","Cruppers Run @ Rte. 694",2,"RB","AMBNT",36.89908333,-78.38330555,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Middle Meherrin River",30102040101,"Middle Meherrin River","CM-A","CM01",NA
"5ACRK003.63","BIOMON","STREAM","SCRO","Blue Ridge","Crooked Cr @ Rte 636",2,"RB","AMBNT",36.81977778,-78.16536111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Crooked Creek-Meherrin River",30102040302,"Meherrin River-Crooked Creek","CM-C","CM09",NA
"5AFNY002.48","AWTSHD","STREAM","SCRO","Blue Ridge","Fort Mitchell Road",2,"AW","AMBNT",36.851,-78.46,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Finneywood Creek-South Meherrin River",30102040102,"South Meherrin River-Finneywood Creek","CM-A","CM02",NA
"5AFRC002.98","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 612 BRIDGE",2,"AW","AMBNT",36.82777778,-78.10777778,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Flat Rock Creek",30102040303,"Flat Rock Creek","CM-C","CM10",NA
"5AFRC011.93","APROB","STREAM","SCRO","Blue Ridge","Flat Rock Ck east of 648 west of 607",2,"FP","AMBNT",36.92838889,-78.13238889,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Flat Rock Creek",30102040303,"Flat Rock Creek","CM-C","CM10",NA
"5AFRC013.25","SSTUDY","STREAM","SCRO","Blue Ridge","FLAT ROCK CR @ RT 637",2,"RB","AMBNT",36.93833333,-78.14527778,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Flat Rock Creek",30102040303,"Flat Rock Creek","CM-C","CM10",NA
"5AHUR001.91","AWTSHD","STREAM","SCRO","Blue Ridge","Gettysburg Rd., E. of Old Oak Rd.",2,"AW","AMBNT",37.00444444,-77.93944444,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Long Branch-Hurricane Branch",30102010202,"Hurricane Branch-Long Branch","CU-B","CU08",NA
"5AKIT000.67","SSTUDY","STREAM","SCRO","Blue Ridge","Kits Creek @ Rte 49",2,"RB","AMBNT",36.93361111,-78.32833333,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Reedy Creek-North Meherrin River",30102040204,"North Meherrin River-Reedy Creek","CM-B","CM07",NA
"5AKIT002.65","APROB","STREAM","SCRO","Blue Ridge","N OF RT622 @ REHOBOTH",2,"FP","AMBNT",36.92990278,-78.35787778,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Reedy Creek-North Meherrin River",30102040204,"North Meherrin River-Reedy Creek","CM-B","CM07","VAEQ99-480"
"5AKTS002.63","BIOMON","STREAM","SCRO","Blue Ridge","Kits Creek @ Rte 661",2,"RB","AMBNT",36.81466667,-78.31811111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Blackstone Creek-South Meherrin River",30102040103,"South Meherrin River-Blackstone Creek","CM-A","CM03",NA
"5ALDB000.03","AWTSHD","STREAM","SCRO","Blue Ridge","Ledbetter Cr @ Rt 626",2,"AW","AMBNT",37.01777778,-78.35805556,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Ledbetter Creek-North Meherrin River",30102040201,"North Meherrin River-Ledbetter Creek","CM-B","CM04",NA
"5ALNT009.80","SSTUDY","STREAM","SCRO","Blue Ridge","RT. 625 BRIDGE, SE OF CREWE",2,"RB","AMBNT",37.11947222,-78.08125,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Whetstone Creek-Little Nottoway River",30102010106,"Little Nottoway River-Whetstone Creek","CU-A","CU06",NA
"5ALTH001.58","AWTSHD","STREAM","SCRO","Blue Ridge","L. Hounds Cr @ Rt. 651",2,"AW","AMBNT",37.01305556,-78.12472222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Big Hounds Creek",30102010103,"Big Hounds Creek","CU-A","CU03",NA
"5ALZT001.39","AWTSHD","STREAM","SCRO","Blue Ridge","Jenningstown Rd",2,"AW","AMBNT",37.1355,-78.0997,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Crystal Lake-Little Nottoway River",30102010105,"Little Nottoway River-Crystal Lake","CU-A","CU05",NA
"5AMDT001.20","SSTUDY","STREAM","SCRO","Blue Ridge","Modest Creek @ Rte 664",2,"AW","AMBNT",37.05333333,-78.18722222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Modest Creek",30102010102,"Modest Creek","CU-A","CU02",NA
"5AMHN098.80","SSTUDY","STREAM","PRO","Blue Ridge","RT. 138 BRIDGE, UNION MILL BRIDGE",2,"RB","AMBNT",36.79147222,-78.08291667,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Stony Creek-Meherrin River",30102040401,"Meherrin River-Stony Creek","CM-D","CM11",NA
"5AMHN102.61","AWTSHD","STREAM","SCRO","Blue Ridge","Meherrin River @ Rt 637",2,"AW","AMBNT",36.78694445,-78.1175,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Crooked Creek-Meherrin River",30102040302,"Meherrin River-Crooked Creek","CM-C","CM09",NA
"5AMHN104.32","APROB","STREAM","SCRO","Blue Ridge","Mehherin R just upstream of Crooked Ck",2,"FP","AMBNT",36.79577778,-78.147,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Crooked Creek-Meherrin River",30102040302,"Meherrin River-Crooked Creek","CM-C","CM09",NA
"5AMHN105.36","APROB","STREAM","SCRO","Blue Ridge","below Rt. 636, Whittles Mill",2,"PA","AMBNT",36.79956111,-78.16335833,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Crooked Creek-Meherrin River",30102040302,"Meherrin River-Crooked Creek","CM-C","CM09","VAEQ99-020"
"5AMLL000.03","APROB","STREAM","SCRO","Blue Ridge","Mallory's Ck east of Harper Rd",2,"FP","AMBNT",37.142,-78.14919444,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Crystal Lake-Little Nottoway River",30102010105,"Little Nottoway River-Crystal Lake","CU-A","CU05",NA
"5AMLL001.27","SSTUDY","STREAM","SCRO","Blue Ridge","Mallorys Creek @ Rte 663(Lone Pine Rd)",2,"RB","AMBNT",37.155,-78.16222222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Crystal Lake-Little Nottoway River",30102010105,"Little Nottoway River-Crystal Lake","CU-A","CU05",NA
"5AMMR008.77","AWTSHD","STREAM","SCRO","Blue Ridge","Middle Meherrin @ Rt. 631",2,"AW","AMBNT",36.91194445,-78.39777778,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Middle Meherrin River",30102040101,"Middle Meherrin River","CM-A","CM01",NA
"5AMMR014.21","APROB","STREAM",NA,"Blue Ridge","Middle Meherrin West of Braxton Rd",2,"FP","AMBNT",36.95058333,-78.45258333,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Middle Meherrin River",30102040101,"Middle Meherrin River","CM-A","CM01",NA
"5AMMR015.22","APROB","STREAM","SCRO","Blue Ridge","Route 695 Eubanks Road",2,"PA","AMBNT",36.96278889,-78.46081111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Middle Meherrin River",30102040101,"Middle Meherrin River","CM-A","CM01",NA
"5AMSC002.30","AWTSHD","STREAM","SCRO","Blue Ridge","Masons Cr @ Rt 655",2,"RB","AMBNT",36.83027778,-78.22805556,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Mason Creek-Meherrin River",30102040301,"Meherrin River-Mason Creek","CM-C","CM08",NA
"5ANMR007.90","BIOMON","STREAM","SCRO","Blue Ridge","100 yds. upstream rte. 712",2,"RB","AMBNT",36.8796,-78.3021,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Reedy Creek-North Meherrin River",30102040204,"North Meherrin River-Reedy Creek","CM-B","CM07",NA
"5ANMR013.95","ATRND","STREAM","SCRO","Blue Ridge","RT. 49 BRIDGE, SW OF LUNENBURG",2,"TR","AMBNT",36.93722222,-78.32166667,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Reedy Creek-North Meherrin River",30102040204,"North Meherrin River-Reedy Creek","CM-B","CM07",NA
"5ANTW142.08","SSTUDY","STREAM","SCRO","Blue Ridge","RT. 49 BRIDGE",2,"AW","AMBNT",37.04611111,-78.14972222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Falls Creek-Nottoway River",30102010104,"Nottoway River-Falls Creek","CU-A","CU04","5ANTW138.57"
"5ANTW143.06","AWTSHD","RESERV","SCRO","Blue Ridge","NOTTOWAY FALLS LAKE 100m from DAM",2,"RL","AMBNT",37.04583333,-78.14944444,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Falls Creek-Nottoway River",30102010104,"Nottoway River-Falls Creek","CU-A","CU04",NA
"5ANTW155.06","ATRND","STREAM","SCRO","Blue Ridge","NOTTOWAY RIVER, RT. 625 BRIDGE",2,"TR","AMBNT",37.11583333,-78.23527778,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Dry Creek-Nottoway River",30102010101,"Nottoway River-Dry Creek","CU-A","CU01","2040000"
"5ARYK002.34","AWTSHD","STREAM","SCRO","Blue Ridge","Reedy Cr @ Reedy Creek Rd",2,"AW","AMBNT",36.90638889,-78.28361111,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Reedy Creek-North Meherrin River",30102040204,"North Meherrin River-Reedy Creek","CM-B","CM07",NA
"5ASMR007.48","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 634 BRIDGE E OF CHASE CITY",2,"AW","AMBNT",36.8505,-78.35213889,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Blackstone Creek-South Meherrin River",30102040103,"South Meherrin River-Blackstone Creek","CM-A","CM03",NA
"5ASMR017.13","SSTUDY","STREAM","SCRO","Blue Ridge","RT. 632 BRIDGE N OF CHASE CITY",2,"RB","AMBNT",36.87211111,-78.45872222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Finneywood Creek-South Meherrin River",30102040102,"South Meherrin River-Finneywood Creek","CM-A","CM02",NA
"5ASNY003.19","APROB","STREAM","PRO","Blue Ridge","Approx. 400 Meters DS Rt. 602",2,"FP","AMBNT",36.81169445,-78.04788889,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Stony Creek-Meherrin River",30102040401,"Meherrin River-Stony Creek","CM-D","CM11","VARS11-058"
"5ASNY003.44","BIOMON","STREAM","PRO","Blue Ridge","Upstream crossing on Rt. 602",2,"RB","AMBNT",36.81080556,-78.05113889,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Stony Creek-Meherrin River",30102040401,"Meherrin River-Stony Creek","CM-D","CM11",NA
"5ASYC003.90","SSTUDY","STREAM","SCRO","Blue Ridge","N.E. OF KENBRIDGE STP AT RT. 600 BRIDGE",2,"RB","AMBNT",36.98666667,-78.08166667,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Cedar Creek-Nottoway River",30102010201,"Nottoway River-Cedar Creek","CU-B","CU07",NA
"5ATSK000.59","BIOMON","STREAM","SCRO","Blue Ridge","Tusekiah Creek @ Rte 682",2,"RB","AMBNT",37.00841667,-78.33925,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","MEHERRIN",3010204,"Meheriin","Ledbetter Creek-North Meherrin River",30102040201,"North Meherrin River-Ledbetter Creek","CM-B","CM04",NA
"5AWSN000.48","AWTSHD","STREAM","SCRO","Blue Ridge","Whetstone Cr @ The Grove Rd",2,"AW","AMBNT",37.08611111,-78.05722222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Whetstone Creek-Little Nottoway River",30102010106,"Little Nottoway River-Whetstone Creek","CU-A","CU06",NA
"5AXBL000.80","BIOMON","STREAM","SCRO","Blue Ridge","STATION #2 - FIRST ROAD BELOW FORT PICKE",2,"FP","AMBNT",37.03666667,-77.95555556,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Long Branch-Hurricane Branch",30102010202,"Hurricane Branch-Long Branch","CU-B","CU08",NA
"5AXBL001.18","BIOMON","STREAM","SCRO","Blue Ridge","STATION 1-50 YDS. ABOVE FT. PICKETT STP",2,"FP","AMBNT",37.04055556,-77.95472222,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Long Branch-Hurricane Branch",30102010202,"Hurricane Branch-Long Branch","CU-B","CU08",NA
"5AXIA000.48","APROB","STREAM","SCRO","Blue Ridge","UT Modest Cr east of Rt 739",2,"FP","AMBNT",37.03869444,-78.20066667,3,"South Atlantic-Gulf","Chowan and Dismal Swamp River Basin","NOTTOWAY",3010201,"Nottoway","Modest Creek",30102010102,"Modest Creek","CU-A","CU02",NA
"9-ADR000.13","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 648 BRIDGE",2,"TM","AMBNT",37.37406111,-80.86948611,5,"Ohio","New River Basin","MIDDLE NEW",5050002,"Middle New","Adair Run-Bluestone Lake",50500021001,"New River/Bluestone Lake-Adair Run","NE-Y","NE85",NA
"9-BCK015.88","APROB","STREAM","WCRO","Blue Ridge","Dnstr of Rt. 636",2,"RB","AMBNT",37.13395,-80.75455833,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Back Creek",50500011805,"Back Creek","NE-Q","NE61",NA
"9-BCK015.98","SSTUDY","STREAM","WCRO","Blue Ridge","RT. 636 Black Hollow Road",2,"RB","AMBNT",37.13343333,-80.75796389,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Back Creek",50500011805,"Back Creek","NE-Q","NE61",NA
"9-BIC000.14","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 787 Bridge",2,"AW","AMBNT",36.99583333,-80.52083333,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Big Indian Creek",50500011703,"Big Indian Creek","NE-P","NE54",NA
"9-BMK001.11","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 693 Bridge",2,"AW","AMBNT",36.98554722,-80.69073333,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Big Macks Creek",50500011501,"Big Macks Creek","NE-N","NE42",NA
"9-BRF017.34","BIOMON","STREAM","WCRO","Blue Ridge","Along Rt. 630",2,"RB","AMBNT",36.81191111,-80.4972,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Burks Fork",50500011401,"Burks Fork","NE-M","NE38",NA
"9-BSH000.05","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 617 Bridge",2,"AW","AMBNT",37.01472222,-80.40388889,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Brush Creek-Little River",50500011701,"Little River-Brush Creek","NE-P","NE52",NA
"9-CBC001.00","AWTSHD","STREAM","WCRO","Blue Ridge","ROUTE 663 BRIDGE, NEAR WALTON MONTGOMERY",2,"AW","AMBNT",37.15305556,-80.515,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Crab Creek",50500011802,"Crab Creek","NE-Q","NE58",NA
"9-CBC007.55","BIOMON","STREAM","WCRO","Blue Ridge","Downstream of Diamond Hills Restoration",2,"RB","AMBNT",37.14308889,-80.4351,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Crab Creek",50500011802,"Crab Creek","NE-Q","NE58",NA
"9-CNL000.01","AWTSHD","STREAM","WCRO","Blue Ridge","Bissett Park Bridge",2,"TM","AMBNT",37.14027778,-80.56805556,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Connellys Run-New River",50500011801,"New River-Connellys Run","NE-Q","NE57",NA
"9-DDD001.00","TMDL","STREAM","WCRO","Blue Ridge","RT. 8 BRIDGE BELOW FLOYD STP",2,"TM","AMBNT",36.92833333,-80.33138889,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Dodd Creek-West Fork Little River",50500011604,"West Fork Little River-Dodd Creek","NE-O","NE51",NA
"9-DDD002.62","TMDL","STREAM","WCRO","Blue Ridge","ROUTE 696 BRIDGE, BELOW FLOYD STP - FLOY",2,"TM","AMBNT",36.91944444,-80.34555555,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Dodd Creek-West Fork Little River",50500011604,"West Fork Little River-Dodd Creek","NE-O","NE51",NA
"9-DDW000.02","TMDL","STREAM","WCRO","Blue Ridge","Rt. 8 Bridge",2,"TM","AMBNT",36.88495,-80.32323611,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Dodd Creek-West Fork Little River",50500011604,"West Fork Little River-Dodd Creek","NE-O","NE51",NA
"9-DML004.65","SSTUDY","STREAM","WCRO","Blue Ridge","Upstr of Walnut Flats picnic area",2,"RB","AMBNT",37.1993,-80.88175,5,"Ohio","New River Basin","MIDDLE NEW",5050002,"Middle New","Dismal Creek-Kimberling Creek",50500020105,"Kimberling Creek-Dismal Creek","NE-R","NE70",NA
"9-LCR000.51","BIOMON","STREAM",NA,"Blue Ridge","Laurel Creek upstream of Rt.714 bridge",2,"RB","AMBNT",37.38054722,-80.57711944,5,"Ohio","New River Basin","MIDDLE NEW",5050002,"Middle New","Little Stony Creek-New River",50500020304,"New River-Little Stony Creek","NE-T","NE74",NA
"9-LRI001.62","AWTSHD","STREAM","SWRO","Blue Ridge","Bri. # 6176 on Rt. 607 off 100",2,"AW","AMBNT",36.92194444,-80.75972222,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Lower Little Reed Island Creek",50500011202,"Lower Little Reed Island Creek","NE-K","NE34",NA
"9-LRV000.34","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 605 BRIDGE, S OF RADFORD",13034,"TM","AMBNT",37.07861111,-80.57527778,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Meadow Creek-Little River",50500011705,"Little River-Meadow Creek","NE-P","NE56",NA
"9-LRV009.11","ATRND","STREAM","WCRO","Blue Ridge","RT. 693 BRIDGE",2,"TR","AMBNT",37.0375,-80.55694444,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Big Laurel Creek-Little River",50500011704,"Little River-Big Laurel Creek","NE-P","NE55",NA
"9-LRV012.58","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 787 Pull Off",2,"PA","AMBNT",37.02488889,-80.53275,5,"Ohio","New River Basin","UPPER NEW",5050001,"Upper New","Big Laurel Creek-Little River",50500011704,"Little River-Big Laurel Creek","NE-P","NE55",NA
